question,answer,id
where is the old banana sitting,bowl,168454
where is the dog sitting,chair,499662
where does the dog catch a frisbee midair,backyard,407809
where is the very nice looking western style kitchen,house,135149
where is the little boy eating food,crib,537316
where is an animal walking around,zoo,152898
where is the woman petting a black and white cat,bed,192824
where did the white cat lay,ball,275371
where is the ladder set,kitchen,273445
where is the person skateboarding,garage,492548
where are two turkeys being cooked,oven,487153
where are three people cooking,kitchen,455874
where are the bed and nightstand lying,bedroom,24253
where is the baby laying on a bed with the cat next to and a man is looking over,mirror,534959
where are materials for knitting are placed,holder,7931
where did tips of flower stalks gather,bowl,33323
where are the row of new mattresses sitting,store,498809
where does the damp cat sit,sink,537022
where is the bike sitting,tub,541571
where is the pizza next to chicken wings,box,365841
where is the model airplane being displayed,museum,11707
"where is mother holding her new born ,",bed,259284
where does an old green wooden clock stand,hallway,208043
where is the street sign indicating a hump,road,286388
where is two bunk beds with a ladder leaning on a nearby wall,room,12377
where are three toothbrushes,cup,562
where did barbeque pork serve,bowl,85998
where is the dog leaning out of the window of a car reflected,mirror,494190
where does the dead dandelion sit,vase,569530
where is the lady wearing glasses making dinner,kitchen,303431
where are the kids playing baseball,street,413128
where does the woman carry a dog,backpack,412195
where do wooden bunk beds and a night stand,bedroom,46168
where does the black and white cat sit,sink,373252
where are cornflakes and eggs are wearing hats,jar,532253
where does the young elephant walk along a dusty surface,pen,363605
where did the motorcycle with a bag on the back of it park,road,8193
where is the girl watching a tennis match,room,469832
where is the person taking a photo,mirror,491873
where is the man making a green drink,blender,157190
"where does the red , white , and blue colored train stop",station,295461
"where is some toys , and no one is in this room",toilet,342441
where is the white and gray cat,sink,549231
where is the brown dog laying,chair,411208
where does the puppy sit,window,367743
where does the black refrigerator look a little smudged,kitchen,334938
where are two cows eating hay,barn,369811
where is the woman wearing a black bathing suit by the beach talking on her cell phone,chair,96800
where are many bananas being farmed,house,512948
"where are chips , broccoli and rice sitting",bowl,415570
where is the man organizing neck ties to sell,store,145606
where is the traffic light standing,street,391652
where did the small sink mount,bathroom,231387
where does the man wash his hands,sink,40901
where is the dirty white stove,kitchen,572022
where does three giraffes their necks looking crisscrossed,fence,450551
"where does the man relax ,",chair,160967
where did two fill tortillas,kitchen,425137
where did the bunch of white hyacinths arrange,vase,515434
where does the man stand,street,453704
where is young girl standing while looking at a mirror,bathroom,578651
where does the bench overlook a man-made pond,garden,304079
where are many breads and sweets,window,419610
"where is the boy , watching the oven",chair,23176
where is the large cat laying down on the floor looking,mirror,169820
where is the young man preparing food,kitchen,359537
where are three sinks and three mirrors,bathroom,298034
where are two people walking,surfboards,7650
where did the toilet pack away,cabinet,322852
where did the boat moor,marina,389171
where is the man sitting a girl sitting on the floor and two women on laptops sitting on the couch,chair,29161
"where is the lunch of fruit , crackers , nuts and cheese packed",container,540270
where are two brightly colored orchids resting,vase,303507
where is the man currently water skiing,vest,480851
where does the man heat a furnace,shop,236375
where will the vegetables be roasted,oven,492924
where is the guy working,room,74924
where does the cat use a toilet,house,37477
where does the polar bear enjoy a carrot,zoo,270639
where is the stove standing alone,room,284818
where is the kitten taking a nap,dish,438912
where is the siamese cat sniffing yellow and red flowers,vase,138699
where does the bright flower hang over,vase,414686
where is the calico cat taking sun bath,window,476530
where are two sheep with clothing on,pen,162993
where is the dog staring,mirror,168020
where does six distinctly patterned stuffed bear,basket,328888
where is the stand sitting,bedroom,539562
where is the father sitting on the floor behind a child,room,237192
where are corndogs being cooked,kitchen,372514
"where did the policeman rid a bike ,",street,215201
where does the vase of flowers sit,vase,239114
where is the woman putting a pizza,oven,457599
where did two small children brush their teeth,bathroom,25237
where is a sink and walk-in shower,bathroom,191031
where is two woman playing video games,room,421876
where did the king size bed,room,192927
where is the woman playing a video game,room,368490
where are two people playing a video game together,room,107428
where does the bloody hand hold an apple,bowl,312038
