question,answer,id
how many men are there sitting on chairs one of them is on the phone,two,246528
how many identical zebras grazing in the green grass,two,416924
how many snow skiers are posing for the picture,four,45146
how many silver fighter jets is flying through the sky,nine,581218
how many stunt plane is flying together in the air,five,161973
how many people is riding on an elephant on a dirt trail,three,13920
how many friends pose for the picture holding their stuffed animals,four,375043
how many woman is walking away from an restaurant under an umbrella in the rain,two,253945
how many guys playing in the park with a frisbee,three,502288
how many women is flying a kite in a field of long grass,two,136493
how many men is playing a game in a gym while people watch,two,96877
how many small donuts are on the tea saucer,six,285397
how many airplanes in the sky with smoke is coming from them flying together,seven,474670
how many elephants feeding on he brush in the jungle,two,345725
how many children is flying a kite in a wide open space,five,85151
how many different kinds of sandwiches on a china plate,four,369331
how many cat sits in the group of sheep,one,188831
how many girls in school uniforms are at a train station,three,497296
"how many teddy bears from font sitting on ledge with patchwork grass of countryside behind them , and blue sky with clouds",four,102144
how many young girls is playing nintendo inside a living room,two,573725
how many boats are docked together on the cloudy day,three,404
how many blue boat is going across some water on a sunny day,one,466987
how many girls at the computer sharing earphones to hear what 's on the screen,two,473261
how many motorcycle bikes is sitting on a trailer outside,two,379064
how many speed boats are parked on the beach near groups of people,two,357858
how many zebras are standing in the line on the grass staring straight ahead,four,532673
how many giraffes walking outside near a wood gate,three,528748
how many kites on a pretty cloudy day by the water,two,145409
how many giraffes is standing right next to each other near some trees,three,469392
