question,answer,id
the lady carrying what and riding a bicycle stopped at a traffic light while cars pass in the opposite direction,backpack,109174
two people wearing what and standing on a snow covered ski slope,skis,128905
the yellow and black fire hydrant what a person and a tree,bench,526166
what is the dog holding with its mouth hanging open,stick,274139
what parked next to the green grass covered field,motorcycle,535713
what does the skateboarder lift in the air with his legs,skateboard,201042
what propped between the monitor and keyboard of a computer,tablet,410836
what mounted clock with two clock hands,wall,157205
what parked in the corner of a parking lot,buses,307270
what are flying in formation,jets,461940
what are standing upright one is smaller than the other one,suitcases,267106
the vase half full with water nourishes what,flowers,358620
what is enjoying grazing in the green pasture,cow,346511
what is cut in half on sesame seed bun,sandwich,297552
what is behind the city,mountain,580414
what is the kid dragging down the side walk,suitcase,577051
what gathered together in their own habitat,giraffes,359189
the spiral glass water feature showpieces what,bathroom,55169
what is laying on the bed with a pink collar,dog,434593
what filled with street signs on a snowy city street,pole,510387
what is next to carrot slices,broccoli,58172
what flies over houses on a coastline,jet,82201
what are walking around in the fenced area together,giraffes,58726
what stands amidst some green grass as a lady stands in the background,seagull,529887
what are eating in the zoo,giraffes,7697
what walks through dirt in its enclosure in a field,cow,324049
what is looking out of the warehouse window,pigeon,110259
what is in an enclosure looking at trees,giraffe,69526
what a monitor a keyboard and a mouse,desk,145841
the covered truck traveling down what next to shrubbery and houses,road,27942
what sits on the plate in front of half full wine glasses,meal,86017
what are holding tall grass-like things are sitting along a street,vases,274736
what did the horse pull on a open street,carriage,452944
what topped with lots of pillows in a living room,couch,319043
what are an old man and old woman wearing,hats,164042
what are eating grass on the side of a hill above the city,cows,504893
what sits parked in the air field,airplane,452774
what is the man herding on the road,cows,178754
what does the president of the united states tighten,tie,214265
what is there loading passengers in the rain,bus,522946
what next to each other,horses,537390
what stands on the boulder in the brush,bear,223950
what is the man leaning against the tree is wearing,glasses,329125
nice what with natural stone theme throughout decor,house,325583
what is parked at the curb with its door open,car,533989
what is stopping at a train station on railroad tracks,trolley,517958
what sits on concrete near the roadway,hydrant,351268
what are in the water and tied to the prier,boats,2623
what prepared to leave the floor and go on vacation,suitcases,308119
what is flanking is the bottle of soda and a phone,laptop,236126
what are sharing a space in a zoo habitat environment,bears,115681
what is eating from the grass in a park,horse,3860
what parked near one another next to a building,motorcycles,175459
"what filled with the variety of dinner foods such as spaghetti , and mashed pototoes with corn",tray,443829
what is in the bucket with other umbrellas,umbrella,236350
what is going down the railroad tracks,train,226702
what are standing together while eating some grass,zebras,48491
what is headed down the train tracks,trolley,161352
what are parked on the dirt path leading to a lighthouse,bicycles,334997
what is sitting parked under the roof,bus,6148
what the ground with the end of its trunk,elephant,552383
what filled with bunches of ripe banana,basket,63764
what filled with lots of red apples,bowl,146047
what is moving cut down trees to destination,truck,479696
what is there eating from a hanging cage,giraffe,578796
what stands on the bank of a body of water,elephant,181611
two people carrying what to a small air plane,box,196205
what parked near the sidewalk,truck,559288
what do two horses pull with three men dressed in red on it,carriage,163220
what airliner flying in the cloudy sky,jet,495352
what splashes through the water-covered track as the jockey smiles deviously,horse,361460
what flies over water and land,airplane,225040
what is very close to someone 's head,camera,474607
what contestant rides across a grassy area while an announcer follows alongside,motorcycle,579906
what did the chocolate glaze in a wax paper wrapper,donut,207598
what did white tile just beyond the sink on the wall,stall,107277
what is next to the large group of people outside a train,bull,132568
what parked near a bus stop,bus,56033
what does the cat look out from a house with a gray roof,window,49758
two men retrieving what from the creek,frisbee,340636
what is by the rear view mirror,truck,237186
what are two men standing by a snow bank are holding,snowboards,232420
what do two women prepare in a kitchen,dishes,341621
what standing next to each other crossing necks and rubbing heads,giraffes,326511
what is leaving and some people in the background,bus,483569
back of the white pick up what,truck,173515
what parked by the metal gate,bicycle,344671
what is walking behind an adult elephant,elephant,409394
what are grazing in the grass among the fog,horses,438191
